0.0,8.2,4.2,2.199114857512855,0.0,0.0,0.0,2.0,-1.0,-1.0
0.02,8.2,4.2,2.199114857512855,-0.04649148416985172,0.05790649880423906,0.08679889812062108,0.0,-1.0,-1.0
0.04,8.2,4.2,2.199114857512855,-0.09298296833970345,0.11581299760847812,0.17359779624124216,0.0,-1.0,-1.0
0.06,8.2,4.2,2.199114857512855,-0.13947445250955515,0.17371949641271717,0.2603966943618632,0.0,-1.0,-1.0
0.08,8.2,4.2,2.199114857512855,-0.1859659366794069,0.23162599521695623,0.3471955924824843,0.0,-1.0,-1.0
0.1,8.2,4.2,2.199114857512855,-0.2324574208492586,0.2895324940211953,0.4339944906031054,0.0,-1.0,-1.0
0.12,8.2,4.2,2.199114857512855,-0.2789489050191103,0.34743899282543433,0.5207933887237264,0.0,-1.0,-1.0
0.14,8.2,4.2,2.199114857512855,-0.32544038918896206,0.4053454916296734,0.6075922868443476,0.0,-1.0,-1.0
0.16,8.19422141073963,4.207197401375129,2.209903396305453,-0.3723727558264781,0.46377279058872073,0.6924078648610362,0.0,-1.0,-1.0
0.18,8.187593444894485,4.215452726046724,2.222277708341566,-0.4193699263854702,0.5222766403176721,0.7769319209195985,0.0,-1.0,-1.0
0.2,8.180965479049341,4.223708050718319,2.2346520203776783,-0.4663670969444623,0.5807804900466235,0.8614559769781609,0.0,-1.0,-1.0
0.22,8.174337513204197,4.231963375389912,2.2470263324137907,-0.5133642675034544,0.6392843397755748,0.9459800330367232,0.0,-1.0,-1.0
0.24,8.167709547359054,4.240218700061507,2.259400644449903,-0.5603614380624464,0.6977881895045261,1.0305040890952855,0.0,-1.0,-1.0
0.26,8.16108158151391,4.248474024733102,2.2717749564860155,-0.6073586086214386,0.7562920392334775,1.1150281451538477,0.0,-1.0,-1.0
0.28,8.154453615668766,4.256729349404696,2.2841492685221283,-0.6543557791804308,0.8147958889624289,1.1995522012124102,0.0,-1.0,-1.0
0.3,8.14284282225911,4.271187485683717,2.305485158274165,-0.7028366541333416,0.8734977680762975,1.2808354754179592,0.0,-1.0,-1.0
0.32,8.129514798395913,4.2877832951717645,2.3299094740185384,-0.7518288577116776,0.9322678940010529,1.3610018798905643,0.0,-1.0,-1.0
0.34,8.116186774532716,4.304379104659811,2.3543337897629124,-0.8008210612900136,0.9910380199258084,1.4411682843631695,0.0,-1.0,-1.0
0.36,8.102858750669519,4.320974914147858,2.378758105507286,-0.8498132648683496,1.0498081458505637,1.5213346888357742,0.0,-1.0,-1.0
0.38,8.089530726806322,4.337570723635905,2.40318242125166,-0.8988054684466856,1.1085782717753192,1.6015010933083795,0.0,-1.0,-1.0
0.4,8.076202702943123,4.354166533123953,2.4276067369960335,-0.9477976720250216,1.1673483977000745,1.6816674977809845,0.0,-1.0,-1.0
0.42,8.062874679079925,4.370762342612,2.4520310527404074,-0.9967898756033575,1.2261185236248298,1.7618339022535894,0.0,-1.0,-1.0
0.44,8.045247369790657,4.3925154940324775,2.4834903297487405,-1.0480570385628156,1.2865599373184657,1.8324858282414582,0.0,-1.0,-1.0
0.46,8.024934870000443,4.417489749472499,2.519343409282011,-1.1007450653902973,1.3480451816947843,1.8971953278219682,0.0,-1.0,-1.0
0.48,8.00462237021023,4.4424640049125195,2.5551964888152816,-1.1534330922177787,1.4095304260711028,1.9619048274024777,0.0,-1.0,-1.0
0.5,7.984309870420017,4.467438260352541,2.591049568348552,-1.2061211190452603,1.4710156704474213,2.0266143269829877,0.0,-1.0,-1.0
0.52,7.963997370629803,4.492412515792562,2.6269026478818227,-1.258809145872742,1.5325009148237398,2.0913238265634977,0.0,-1.0,-1.0
0.54,7.94368487083959,4.517386771232584,2.6627557274150933,-1.3114971727002236,1.5939861592000584,2.1560333261440077,0.0,-1.0,-1.0
0.56,7.923372371049377,4.542361026672605,2.698608806948364,-1.364185199527705,1.6554714035763771,2.220742825724517,0.0,-1.0,-1.0
0.58,7.899398845156017,4.57160758263656,2.7389582242902493,-1.4149802119666133,1.709295543744597,2.2047269490265458,0.0,-1.0,-1.0
0.6,7.87157498175812,4.605347359482993,2.784036484751472,-1.4637843223765286,1.755062424546855,2.103811392540503,0.0,-1.0,-1.0
0.62,7.843751118360223,4.639087136329426,2.829114745212695,-1.5125884327864438,1.800829305349113,2.00289583605446,0.0,-1.0,-1.0
0.64,7.815927254962326,4.672826913175859,2.8741930056739173,-1.5613925431963591,1.846596186151371,1.9019802795684173,0.0,-1.0,-1.0
0.66,7.788103391564429,4.706566690022292,2.9192712661351403,-1.6101966536062744,1.892363066953629,1.8010647230823744,0.0,-1.0,-1.0
0.68,7.760279528166533,4.740306466868725,2.964349526596363,-1.6590007640161897,1.9381299477558873,1.7001491665963315,0.0,-1.0,-1.0
0.7000000000000001,7.732455664768636,4.7740462437151585,3.009427787057586,-1.707804874426105,1.9838968285581453,1.5992336101102889,0.0,-1.0,-1.0
0.72,7.702132276224143,4.810129992585375,3.049337610495759,-1.7470546376699922,2.0311112517702745,1.4920481291482652,0.0,-1.0,-1.0
0.74,7.667350752027166,4.85039443364102,3.080029045636679,-1.769263333815565,2.080907501548428,1.3736796545353018,0.0,-1.0,-1.0
0.76,7.632569227830189,4.890658874696665,3.1107204807775997,-1.7914720299611377,2.130703751326582,1.2553111799223386,0.0,-1.0,-1.0
0.78,7.597787703633212,4.93092331575231,3.14141191591852,-1.8136807261067105,2.1805000011047357,1.1369427053093752,0.0,-1.0,-1.0
0.8,7.563006179436235,4.9711877568079545,3.1721033510594405,-1.835889422252283,2.230296250882889,1.0185742306964118,0.0,-1.0,-1.0
0.8200000000000001,7.528224655239258,5.0114521978635995,3.202794786200361,-1.8580981183978558,2.280092500661043,0.9002057560834484,0.0,-1.0,-1.0
0.84,7.493443131042281,5.0517166389192445,3.2334862213412814,-1.8803068145434285,2.3298887504391965,0.7818372814704857,0.0,-1.0,-1.0
0.86,7.457929920145706,5.093621664969779,3.2602778940666934,-1.9054968880846777,2.3738416037868606,0.6684269157861854,0.0,-1.0,-1.0
0.88,7.419982257415047,5.140985209197522,3.2740943633749384,-1.9406065346795076,2.398352437530654,0.5715130606734112,0.0,-1.0,-1.0
0.9,7.382034594684387,5.188348753425265,3.2879108326831834,-1.9757161812743376,2.422863271274448,0.47459920556063706,0.0,-1.0,-1.0
0.92,7.344086931953727,5.235712297653008,3.3017273019914284,-2.0108258278691675,2.4473741050182416,0.37768535044786283,0.0,-1.0,-1.0
0.9400000000000001,7.306139269223069,5.283075841880751,3.3155437712996734,-2.0459354744639975,2.4718849387620354,0.28077149533508866,0.0,-1.0,-1.0
0.96,7.268191606492409,5.330439386108494,3.3293602406079184,-2.0810451210588274,2.496395772505829,0.183857640222315,0.0,-1.0,-1.0
0.98,7.230243943761749,5.3778029303362365,3.3431767099161633,-2.1161547676536574,2.5209066062496226,0.08694378510954082,0.0,-1.0,-1.0
1.0,7.191780996202651,5.42552620648912,3.355570828273929,-2.1541053946261406,2.5362789344447383,6.933270900211095e-06,0.0,-1.0,-1.0
1.02,7.148827996631898,5.476384088912134,3.3555709668480986,-2.2168115528227403,2.472020807874472,6.9775891911681125e-06,0.0,-1.0,-1.0
1.04,7.105874997061146,5.527241971335148,3.3555711054222677,-2.2795177110193396,2.4077626813042055,7.021907482125131e-06,0.0,-1.0,-1.0
1.06,7.062921997490393,5.578099853758163,3.355571243996437,-2.3422238692159394,2.343504554733939,7.066225773082148e-06,0.0,-1.0,-1.0
1.08,7.01996899791964,5.628957736181177,3.355571382570606,-2.4049300274125387,2.2792464281636726,7.1105440640391665e-06,0.0,-1.0,-1.0
1.1,6.977015998348887,5.6798156186041915,3.3555715211447756,-2.4676361856091384,2.214988301593406,7.154862354996185e-06,0.0,-1.0,-1.0
1.12,6.934062998778135,5.730673501027206,3.3555716597189447,-2.5303423438057377,2.15073017502314,7.199180645953202e-06,0.0,-1.0,-1.0
1.1400000000000001,6.891109999207382,5.78153138345022,3.3555717982931137,-2.5930485020023375,2.0864720484528734,7.2434989369102205e-06,0.0,-1.0,-1.0
1.16,6.839442728261952,5.823459317538556,3.3555719430261934,-2.642813054930426,2.010742212092916,0.0006440071690474184,0.0,-1.0,-1.0
1.18,6.787550150137666,5.865156368127847,3.3555720879185116,-2.692243003111021,1.9347157750811945,0.0012972331955287161,0.0,-1.0,-1.0
1.2,6.73565757201338,5.906853418717138,3.3555722328108297,-2.741672951291616,1.8586893380694731,0.0019504592220100138,0.0,-1.0,-1.0
1.22,6.683764993889093,5.948550469306429,3.355572377703148,-2.7911028994722114,1.7826629010577517,0.0026036852484913114,0.0,-1.0,-1.0
